Адрес ОЖФ,Идентификационный код адреса дома в ГИС ЖКХ,Глобальный уникальный идентификатор дома по ФИАС,Код ОКТМО,Способ управления,"ОГРН организации, осуществляющей управление домом","КПП организации, осуществляющей управление домом","Наименование организации, осуществляющей управление домом",Тип дома,Состояние,Общая площадь дома,Жилая площадь в доме,Дом находится в собственности субъекта Российской Федерации и в полном объеме используется в качестве общежития,Дом находится в муниципальной собственности и в полном объеме используется в качестве общежития,Тип общежития,Тип помещения (блока),Дата сноса объекта,Номер помещения (блока),Номер комнаты,Кадастровый номер,Глобальный уникальный идентификатор дома,Глобальный уникальный идентификатор помещения,Глобальный уникальный идентификатор комнаты,lon,lat,area_num,geometry
"123557, Москва г, пер. Новопресненский, д. 7, строение 2",8750e142-b34c-42de-97b7-ad4c0519550f,8750e142-b34c-42de-97b7-ad4c0519550f,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,1215.2,2485.4,-,-,-,,,,,77:01:0004021:1049,e756e979-9358-4e83-afaf-44b85ce5d921,,,37.573408,55.76640099999999,95,POINT (37.573408 55.76640099999999)
"123557, Москва г, пер. Расторгуевский, д. 4А",26c47058-d57a-4cad-bb9d-94f410d27fce,26c47058-d57a-4cad-bb9d-94f410d27fce,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,959.9,908,-,-,-,,,,,77:01:0004023:1075,e1e9f0b8-3094-4676-9b6f-37e096c64943,,,37.5708354,55.7657941,95,POINT (37.5708354 55.7657941)
"123557, Москва г, пер. Расторгуевский, д. 4, строение 3",8c658a64-fb7b-480d-bb67-09dbaed293d0,8c658a64-fb7b-480d-bb67-09dbaed293d0,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,1775.5,1626,-,-,-,,,,,77:01:0004023:1073,393fb936-2bf2-44b2-a689-0d4517367c72,,,37.570246,55.76557099999999,95,POINT (37.570246 55.76557099999999)
"123557, Москва г, пер. Расторгуевский, д. 4, строение 5",132943b7-be79-450f-8f73-4c5beb7f7329,132943b7-be79-450f-8f73-4c5beb7f7329,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Ветхий,989.5,976,-,-,-,,,,,77:01:0004023:1074,99c571df-6554-41bb-bcaa-d30235acebbc,,,37.5697557,55.7658754,95,POINT (37.5697557 55.7658754)
"123557, Москва г, пер. Тишинский Ср., д. 10",c3ea03ff-615d-440a-841d-9d498fc73bab,c3ea03ff-615d-440a-841d-9d498fc73bab,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,2089.2,1179,-,-,-,,,,,77:01:0004020:1038,7ebf9aa4-1343-4954-bce5-62d7ed96baa4,,,37.5725317,55.7691828,95,POINT (37.5725317 55.7691828)
"123557, Москва г, пер. Тишинский Ср., д. 16",09fd4d8a-8fd5-41eb-b651-410c6290b41f,09fd4d8a-8fd5-41eb-b651-410c6290b41f,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,2984.6,2966.5,-,-,-,,,,,77:01:0004020:1039,b257bcc0-5a69-4b36-8a48-1b7f25b8b09b,,,37.5725317,55.7691828,95,POINT (37.5725317 55.7691828)
"123557, Москва г, пер. Тишинский Ср., д. 24-26",4fb9f457-3893-4495-b366-2f792cc6ae03,5e2d64b3-b13d-4710-9fd5-4566c819a7d0,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,3139.0,2577.5,-,-,-,,,,,77:01:0004020:1040,a3a4022f-8f15-413e-9f27-f768c3d9afb5,,,37.5725317,55.7691828,95,POINT (37.5725317 55.7691828)
"123557, Москва г, пер. Тишинский Ср., д. 3",e2c89097-ec2a-41f5-8958-3d86aed72891,e2c89097-ec2a-41f5-8958-3d86aed72891,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,7266.6,6201.8,-,-,-,,,,,77:01:0004021:1047,2072c893-5dea-46b1-859b-98c0b0e0786f,,,37.5725317,55.7691828,95,POINT (37.5725317 55.7691828)
"123557, Москва г, пер. Тишинский Ср., д. 5",ee675f70-ddf9-48dd-854c-b219ae544258,bbc8b496-5b0f-4a8d-bc73-500ebb4fd628,45380000,УО,1137746576208.0,770401001.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТ ЦЕНТР""",Многоквартирный,Исправный,27395.9,19178.6,-,-,-,,,,,,3c2b2730-51f1-4d52-a6a6-a6e705da7b99,,,37.5725317,55.7691828,95,POINT (37.5725317 55.7691828)
"123557, Москва г, ул. Большая Грузинская, д. 13/2",3f3279eb-2fad-40cd-ad7c-2d89c7a85fec,3f3279eb-2fad-40cd-ad7c-2d89c7a85fec,45380000,УО,5147746268280.0,770301001.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА""",Многоквартирный,Исправный,1437.7,1150,-,-,-,,,,,77:01:0004021:1025,14ae5483-701a-4433-ad37-ea8e2637376b,,,37.575564,55.765879,95,POINT (37.575564 55.765879)
